,m_a [eV],G_ap[GeV^-1]
0,1e-12,7.415e-10
1,0.35515,7.415e-10
2,1.6514,7.4255e-10
3,578.58,7.7551e-10
4,1372.9,8.3751e-10
5,2561.4,9.574e-10
6,4133.4,1.3237e-09
7,6055.3,2.0906e-09
8,8053.6,3.7011e-09
9,9281.4,5.626e-09
10,10195.0,8.5518e-09
11,11747.0,1.3504e-08
12,12898.0,2.215e-08
13,14150.0,4.2306e-08
14,15533.0,7.2085e-08
15,17039.0,1.4302e-07
16,18257.0,2.5314e-07
17,19558.0,4.6543e-07
18,20460.0,1e-06
