,m_a [eV],G_ap[GeV^-1]
0,2.667590909090909e-06,3.628501628648435e-16
1,2.6680310344827586e-06,3.8986259755056506e-16
2,2.668310344827586e-06,3.367383475763395e-16
3,2.6729655172413792e-06,3.5997910476480422e-16
4,2.674362068965517e-06,3.813571363148818e-16
5,2.6752931034482758e-06,3.357874113865889e-16
6,2.6785517241379307e-06,2.8762214800073255e-16
7,2.6788103448275863e-06,3.6243062738288925e-16
8,2.6802142857142858e-06,2.31178002324865e-16
9,2.6804137931034483e-06,2.566779997749965e-16
10,2.6804137931034483e-06,2.439392360472968e-16
11,2.680646551724138e-06,3.3436603987008385e-16
12,2.680746305418719e-06,3.0291730187473947e-16
13,2.680746305418719e-06,2.7161388349814445e-16
14,2.6813448275862067e-06,3.1642655700554867e-16
15,2.682741379310345e-06,2.0824813810815062e-16
16,2.683206896551724e-06,2.2095093897769457e-16
17,2.6841379310344826e-06,3.5207581230432636e-16
18,2.68441724137931e-06,2.857978464518337e-16
19,2.684869458128079e-06,1.9940267181885678e-16
20,2.6859999999999998e-06,3.329506849489599e-16
21,2.6859999999999998e-06,3.0072251088396186e-16
22,2.6859999999999998e-06,2.7161388349814445e-16
23,2.6859999999999998e-06,2.581338614858221e-16
24,2.6859999999999998e-06,2.453228442795581e-16
25,2.6859999999999998e-06,2.3314762960192983e-16
26,2.6867758620689656e-06,1.922244730520382e-16
27,2.6871637931034483e-06,1.6997437803758487e-16
28,2.6872635467980293e-06,3.152781367690977e-16
29,2.687396551724138e-06,2.2157666298314684e-16
30,2.687396551724138e-06,2.1057995598142103e-16
31,2.687396551724138e-06,1.8075739334982277e-16
32,2.687862068965517e-06,2.857978464518337e-16
33,2.687862068965517e-06,1.6326086608691467e-16
34,2.687862068965517e-06,1.5581790399343106e-16
35,2.6899568965517242e-06,3.4737807304666585e-16
36,2.690655172413793e-06,3.928507802891461e-16
37,2.690655172413793e-06,3.752061286598932e-16
38,2.695310344827586e-06,3.528233461047414e-16
39,2.697358620689655e-06,2.8994965628127017e-16
40,2.6976379310344826e-06,3.0242819033277624e-16
41,2.698103448275862e-06,3.1732266404902794e-16
42,2.6985689655172414e-06,3.392873639774295e-16
43,2.703689655172414e-06,3.329506849489599e-16
44,2.703689655172414e-06,3.1642655700554867e-16
45,2.703689655172414e-06,3.0072251088396186e-16
46,2.7089433497536946e-06,2.6128143130634593e-16
47,2.7092758620689654e-06,3.2093254157675635e-16
48,2.7092758620689654e-06,3.0500486634451765e-16
49,2.7092758620689654e-06,2.898676713703957e-16
50,2.7092758620689654e-06,2.7548172562856016e-16
51,2.710539408866995e-06,2.498235317806617e-16
52,2.710672413793103e-06,2.3314762960192983e-16
53,2.7114172413793104e-06,1.799922562374934e-16
54,2.7120689655172413e-06,2.1237408873251844e-16
55,2.7120689655172413e-06,2.0183409956079032e-16
56,2.712348275862069e-06,1.905197295453584e-16
57,2.7127206896551722e-06,2.2384397781979226e-16
58,2.7148620689655173e-06,3.2642450265768853e-16
59,2.7148620689655173e-06,3.102242649359764e-16
60,2.7148620689655173e-06,2.948280345730967e-16
61,2.7148620689655173e-06,2.8019590920192717e-16
62,2.7148620689655173e-06,2.6628996678410985e-16
63,2.7153275862068962e-06,2.5164684203177894e-16
64,2.7153275862068962e-06,2.395639125646289e-16
65,2.7167241379310344e-06,2.253683956742838e-16
66,2.7199827586206894e-06,3.3560941004132167e-16
67,2.7204482758620688e-06,3.563328777228033e-16
68,2.722310344827586e-06,3.2184140938390186e-16
69,2.7260344827586207e-06,3.563328777228033e-16
70,2.7260344827586207e-06,3.386483066193135e-16
71,2.7276970443349753e-06,3.204790706046109e-16
72,2.7281758620689653e-06,3.0586862762806248e-16
73,2.7294261083743842e-06,1.9392096607716632e-16
74,2.729758620689655e-06,2.7587152632815985e-16
75,2.729758620689655e-06,2.621802002457729e-16
76,2.729758620689655e-06,2.493445874704188e-16
77,2.7299702194357364e-06,2.0864000209089634e-16
78,2.7300911330049258e-06,2.921012227276251e-16
79,2.7302241379310344e-06,1.85259767013118e-16
80,2.730689655172414e-06,2.247319639610108e-16
81,2.7310221674876845e-06,2.3800115819815325e-16
82,2.7337620689655172e-06,2.991956259812074e-16
83,2.7339482758620687e-06,3.1777166877398125e-16
