,m_a [eV],G_ap[GeV^-1]
120,1.8071071287237027e-06,8.090800869397139e-11
121,1.885185750854502e-06,8.727096199263951e-11
122,1.966631619360199e-06,9.410022144858868e-11
123,2.051602722975376e-06,1.0150066701803055e-10
124,2.140251926314031e-06,1.095227943012452e-10
125,2.2327174443037663e-06,1.1809333783079672e-10
126,2.329170355920983e-06,1.2728842461640721e-10
127,2.429782289305942e-06,1.371497614533571e-10
128,2.534756416519965e-06,1.4788221224684677e-10
129,2.6442321319562534e-06,1.59223566186907e-10
130,2.758471157166491e-06,1.7168336977064188e-10
131,2.886647294985374e-06,1.851312363315196e-10
