,m_a [eV],G_ap[GeV^-1]
232,1.9651373131389073e-05,7.857471460945909e-14
233,1.9651395753970995e-05,6.979300851892302e-14
234,1.965142312285932e-05,7.229454561221683e-14
235,1.9652676702224805e-05,8.029529820704316e-14
236,1.9653222926683206e-05,8.357651297536691e-14
237,1.965326811763171e-05,8.129648792408951e-14
238,1.9653297334066097e-05,8.241119470144528e-14
239,1.965615240773159e-05,8.152481108071526e-14
240,1.9656538646519013e-05,8.245565582809383e-14
241,1.9658008296645557e-05,8.113129871805746e-14
242,1.965945321901294e-05,8.287678616632843e-14
243,1.9659628520611664e-05,8.196458780501924e-14
244,1.966137220170345e-05,8.143207555560704e-14
245,1.9662620130968202e-05,8.274210787388813e-14
246,1.9663007886031622e-05,8.184171375871157e-14
247,1.9664824363346693e-05,8.385860622172942e-14
248,1.9665938425700827e-05,8.292435174663555e-14
249,1.966918962145103e-05,8.324870628380363e-14
250,1.9669296315496565e-05,8.377580461469581e-14
251,1.9672491234839495e-05,8.319322706613166e-14
252,1.9674391475420374e-05,8.359341633200278e-14
253,1.967620610960352e-05,8.302735694578535e-14
254,1.967908467605179e-05,8.319200399843803e-14
255,1.9679733003109266e-05,8.443248505201618e-14
256,1.968137544350263e-05,8.462422536676516e-14
257,1.968209215794851e-05,8.30972454450554e-14
258,1.9683031179923275e-05,8.381420878862474e-14
259,1.968339849376648e-05,8.234746112163142e-14
260,1.9685697798284794e-05,8.353718812642645e-14
261,1.9685729920872522e-05,8.212085678078244e-14
262,1.968669311795934e-05,8.273971007735112e-14
263,1.968835997160468e-05,8.204158409938192e-14
264,1.9689713861050937e-05,8.296004825168685e-14
265,1.96909148136775e-05,8.341294001369035e-14
266,1.969306814505279e-05,8.240642981775848e-14
267,1.9693499740004382e-05,7.902382768876609e-14
268,1.9693539849770938e-05,8.149833655590227e-14
269,1.969363029574062e-05,7.979626475025262e-14
270,1.969366766243013e-05,7.724932937585798e-14
271,1.9693827862592903e-05,8.066743228665419e-14
272,1.9693894957770103e-05,7.814439634753415e-14
273,1.9696195110371204e-05,7.215233131739354e-14
274,1.9696240974962887e-05,7.158604774723327e-14
275,1.9696276738603424e-05,7.738925752018865e-14
276,1.96962892380552e-05,7.53160151189336e-14
277,1.9696294117435616e-05,7.450668855418512e-14
278,1.969629899681603e-05,7.369736198943662e-14
279,1.9696303812827868e-05,7.289854615929526e-14
280,1.9696306162745925e-05,7.642050828989796e-14
281,1.969640620852692e-05,7.938492410971116e-14
282,1.9696542989306596e-05,8.016796335474518e-14
283,1.9696682604256538e-05,7.834723447647338e-14
284,1.9696820577810985e-05,8.106610589433782e-14
285,1.9696841244608194e-05,8.190552062746034e-14
286,1.9699025936781957e-05,8.140897982164516e-14
287,1.9699708807127107e-05,8.258974763623156e-14
288,1.970131675043905e-05,8.342029739349714e-14
289,1.9702614285711215e-05,8.23699494247565e-14
290,1.9704331036614363e-05,8.340497170319529e-14
291,1.9705973453674614e-05,8.261822336236472e-14
292,1.9707036139223924e-05,8.373626002302899e-14
293,1.97084507650138e-05,8.244704582582399e-14
294,1.9709793354258597e-05,8.137108762248794e-14
295,1.970979844433953e-05,7.01456694348799e-14
296,1.970987527081784e-05,7.500552599084473e-14
297,1.9709880150198255e-05,7.419619942609624e-14
298,1.970988502957867e-05,7.338687286134775e-14
299,1.9709889908959085e-05,7.257754629659927e-14
300,1.97098947883395e-05,7.176821973185078e-14
301,1.9709899667719914e-05,7.09588931671023e-14
302,1.9709911631179146e-05,6.897455406273249e-14
303,1.971001175089015e-05,7.583844256445421e-14
304,1.971007087271617e-05,7.698496093064557e-14
305,1.971012630543488e-05,8.030807331212833e-14
306,1.9710188983294203e-05,7.930007020570322e-14
307,1.971028052342798e-05,7.819886009029393e-14
308,1.971041707214958e-05,7.90203900347457e-14
309,1.971285434730995e-05,8.157814481912605e-14
310,1.971294165248653e-05,8.274406701905455e-14
311,1.9713217572471754e-05,8.391896127066583e-14
312,1.971500336937583e-05,7.457536319316156e-14
313,1.9715083404768464e-05,7.955492369481849e-14
314,1.971509373648684e-05,7.784123600658211e-14
315,1.9715098615867256e-05,7.703190944183361e-14
316,1.9715103495247667e-05,7.622258287708513e-14
317,1.9715104382407743e-05,7.868325606299663e-14
318,1.9715108374628082e-05,7.541325631233665e-14
319,1.9715113370740086e-05,8.076099187691743e-14
320,1.971512574817956e-05,7.25315632408837e-14
321,1.9715130627559974e-05,7.172223667613522e-14
322,1.971513550694039e-05,7.091291011138673e-14
323,1.9715140386320804e-05,7.010358354663824e-14
324,1.9715204210095225e-05,7.359959356947452e-14
325,1.971524616959836e-05,6.932224336179087e-14
326,1.9716247247892325e-05,8.209890449758436e-14
327,1.9717289540844613e-05,8.328946346138342e-14
328,1.9718183049659262e-05,8.177620494883922e-14
329,1.9719137609257016e-05,8.252381803012322e-14
330,1.972034951427796e-05,8.38762731931857e-14
331,1.97225184725428e-05,8.284510210026858e-14
