,m_a [eV],G_ap[GeV^-1]
0,1.0162382445141067e-05,3.3814720619674e-14
1,1.0164576802507837e-05,3.15408063258961e-14
2,1.016896551724138e-05,3.3831075005703106e-14
3,1.0175548589341693e-05,3.268692716203936e-14
4,1.0193103448275862e-05,3.052317289571468e-14
5,1.0201880877742947e-05,3.162714680003397e-14
6,1.0215047021943574e-05,3.0572160467014294e-14
7,1.0236990595611286e-05,3.170823697094095e-14
8,1.0241379310344828e-05,3.063086281570931e-14
9,1.0261128526645768e-05,3.06748303977823e-14
10,1.0274294670846396e-05,3.292301498048394e-14
11,1.0289655172413795e-05,3.295961757532891e-14
12,1.0300626959247649e-05,3.298574217978278e-14
13,1.0305015673981192e-05,3.2996187332012954e-14
14,1.031818181818182e-05,3.3027506716235865e-14
15,1.0335736677115988e-05,3.306922840998313e-14
16,1.034012539184953e-05,3.672953916639509e-14
17,1.0346708463949844e-05,3.9402490343924726e-14
18,1.0351097178683386e-05,3.675846079385759e-14
19,1.037523510971787e-05,3.6822023061414106e-14
20,1.0390595611285267e-05,3.6862425049907694e-14
21,1.0412539184952979e-05,3.565423385099348e-14
22,1.0427899686520376e-05,3.5693165474504954e-14
23,1.0456426332288401e-05,3.4539119158838454e-14
24,1.04717868338558e-05,3.5804205784447604e-14
25,1.0480564263322884e-05,3.5826379583590455e-14
26,1.0487147335423197e-05,4.121074279576902e-14
27,1.0489341692789969e-05,4.2680458135543076e-11
28,1.0498119122257053e-05,4.270683058760452e-11
29,1.0498119122257053e-05,4.2706830587604614e-14
30,1.0511285266457681e-05,3.717860728914715e-14
31,1.0522257053291537e-05,3.720724031987557e-14
32,1.0531034482758621e-05,3.7230133471774475e-14
33,1.0535423197492163e-05,3.993292083859175e-14
34,1.0544200626959249e-05,4.284506331809611e-14
35,1.0557366771159875e-05,4.288448974386508e-14
36,1.056833855799373e-05,4.765266109118066e-14
37,1.0581504702194358e-05,5.1143260224457853e-14
38,1.0583699059561128e-05,5.881129938405859e-14
39,1.05858934169279e-05,6.762902426201443e-14
40,1.0590282131661443e-05,4.450896095273425e-11
41,1.0596865203761756e-05,4.452932279581743e-11
42,1.0599059561128527e-05,5.302367690360578e-14
43,1.0607836990595612e-05,4.778370337701359e-14
44,1.0616614420062696e-05,4.459036106678632e-14
45,1.0623197492163009e-05,4.160408011680001e-14
46,1.0631974921630095e-05,4.622257798181607e-14
47,1.0634169278996865e-05,7.026486609472838e-14
48,1.0638557993730408e-05,4.788541498384393e-14
49,1.064294670846395e-05,4.314001931854411e-14
50,1.0649529780564264e-05,4.025080813954833e-14
51,1.0656112852664577e-05,3.5023994599690185e-14
52,1.066050156739812e-05,4.028126197067728e-14
53,1.0664890282131661e-05,4.0293437998166874e-14
54,1.0664890282131661e-05,3.891193336703635e-14
55,1.0664890282131661e-05,3.891193336703635e-14
56,1.0669278996865204e-05,3.758914760558576e-14
57,1.068025078369906e-05,3.8953064410379716e-14
58,1.0695611285266458e-05,3.7657200868862344e-14
59,1.0704388714733542e-05,3.767986184947217e-14
60,1.0710971786833855e-05,3.769684989772074e-14
61,1.0713166144200627e-05,4.648141789884988e-15
62,1.071755485893417e-05,4.649537402259778e-15
63,1.0719749216300941e-05,4.044537316792479e-14
64,1.0730721003134796e-05,3.7747774526427544e-14
65,1.073949843260188e-05,4.1937834299658036e-14
66,1.0741692789968652e-05,3.4022160465242627e-14
67,1.0746081504702195e-05,3.173867294277678e-14
68,1.0752664576802508e-05,3.175290667569888e-14
69,1.0759247648902822e-05,3.176713488494979e-14
70,1.0772413793103448e-05,3.292442468081552e-14
71,1.0778996865203761e-05,3.531956109638133e-14
72,1.0785579937304076e-05,3.5335334677189e-14
