,m_a [eV],G_ap[GeV^-1]
0,318.02040902531303,0.00010669054390652776
1,305.106681624563,6.585606735057817e-11
2,311.49663190249635,3.146508766935688e-11
3,331.48071362487474,1.1548705743464229e-11
4,345.5107294592218,4.468195757473385e-12
5,375.37736819256037,1.822559964667397e-12
6,391.265322462978,7.836230750985334e-13
7,425.08707975883607,4.161243550467269e-13
8,452.3585622437152,2.209633794411161e-13
9,481.37964802715754,1.1733226969749433e-13
10,522.9910679205765,8.11147204171009e-14
11,556.5435855756306,5.0458764779610194e-14
12,617.3157605385522,3.30920988023727e-14
13,699.064398048169,2.228370440459761e-14
14,759.4929232650902,1.5004204135064e-14
15,860.069509258863,1.0935683342557118e-14
16,973.9650470694307,8.40218317093572e-15
17,1149.625702328323,6.124386751209764e-15
18,1474.266865406488,4.8325678404900735e-15
19,1890.5829836907606,3.617262729382607e-15
20,2278.2977152369976,2.7072346250565092e-15
21,2861.728824399923,1.640802132041283e-15
22,4706.171589927365,7.64300248318454e-16
23,7425.124915167588,3.376922016037131e-16
24,11239.228416741495,1.6147691605598651e-16
25,20930.78888987471,6.255101191887948e-17
26,34421.110479939074,2.99156716186095e-17
27,52102.38581328944,1.5080003048649798e-17
28,72591.17013075732,9.386034077211935e-18
29,109879.46350525599,5.542740796106891e-18
30,153088.55256205786,3.4498901509221215e-18
31,226972.79903610251,2.0371779133087465e-18
32,336515.3738807402,1.082495593848086e-18
33,4218951.98359146,6.64218693751841e-20
34,17533253842.037956,7.124626471563582e-20
35,2829557307.969666,1.3267766101810333e-18
36,87477.93589701227,7.865526621371166e-12
37,44141.238794761564,1.1067389767916806e-11
38,19265.44525664595,2.0809146310089663e-11
39,10782.84156907532,3.522587713424226e-11
40,5112.982478010223,6.624389759640975e-11
41,2634.037364569319,9.147422137477088e-05
