,m_a [eV],G_ap[GeV^-1]
45,2.869413793103448e-06,3.7813543760290444e-16
46,2.8694802955665024e-06,3.5784762905037764e-16
47,2.873137931034483e-06,3.444434288931077e-16
48,2.875e-06,3.7813543760290444e-16
49,2.875e-06,3.59622979190104e-16
50,2.8805862068965515e-06,3.745435477284417e-16
51,2.8805862068965515e-06,3.5975012643311385e-16
52,2.8858399014778326e-06,3.749409557477848e-16
53,2.8874525862068963e-06,3.5917831762144874e-16
54,2.887568965517241e-06,3.4934837995326334e-16
55,2.892948275862069e-06,3.6845901955600695e-16
56,2.8982758620689656e-06,3.6461517815348003e-16
57,2.903862068965517e-06,3.68111854506411e-16
58,2.903862068965517e-06,3.5157833654169364e-16
59,2.9092155172413793e-06,3.4426083898165817e-16
60,2.909448275862069e-06,3.6551852174376317e-16
61,2.9115689655172413e-06,3.2565614644496333e-16
62,2.914103448275862e-06,3.481156325212172e-16
63,2.9155e-06,3.618545580193836e-16
64,2.9206206896551724e-06,3.606414167311829e-16
65,2.926206896551724e-06,3.6435749028218854e-16
66,2.9314439655172412e-06,3.6785169539656456e-16
67,2.933003448275862e-06,3.536224649965858e-16
68,2.9345862068965517e-06,3.381698036415114e-16
69,2.9373793103448277e-06,3.717734608219697e-16
70,2.9386827586206895e-06,3.4885475799552704e-16
71,2.942965517241379e-06,3.68111854506411e-16
72,2.943896551724138e-06,3.497808720916137e-16
73,2.944943965517241e-06,3.3154132115526487e-16
74,2.9460379310344826e-06,3.1216034300477574e-16
75,2.947853448275862e-06,3.0554443086155564e-16
76,2.9494827586206895e-06,3.6551852174376317e-16
77,2.949948275862069e-06,3.4389594948089863e-16
78,2.9521827586206894e-06,3.105753837891479e-16
79,2.952741379310345e-06,3.2704049268691743e-16
80,2.953672413793103e-06,3.6140713717949095e-16
81,2.9562793103448276e-06,3.4737807304666585e-16
82,2.9580736677115987e-06,3.2508454868495804e-16
83,2.9615862068965516e-06,3.4737807304666585e-16
84,2.963115763546798e-06,3.289397396535796e-16
85,2.9662413793103448e-06,3.1980006526030066e-16
86,2.9673275862068965e-06,3.4737807304666585e-16
87,2.970896551724138e-06,3.0912957497059046e-16
88,2.9718275862068962e-06,3.6551852174376317e-16
89,2.9718275862068962e-06,3.308388780019588e-16
90,2.973091133004926e-06,3.4569808552140134e-16
91,2.9774802955665025e-06,3.4236244541151083e-16
92,2.9778793103448276e-06,3.6455073910504015e-16
93,2.9828448275862067e-06,3.6689935073687776e-16
94,2.986351724137931e-06,3.3154132115526487e-16
95,2.9867241379310344e-06,3.5332258352904945e-16
96,2.9885862068965516e-06,3.717734608219697e-16
97,2.9899827586206893e-06,3.3721482507468603e-16
98,2.9925219435736677e-06,3.471102572174299e-16
99,2.9941724137931035e-06,3.717734608219697e-16
100,2.997741379310345e-06,3.498427003754238e-16
101,2.999758620689655e-06,3.717734608219697e-16
102,3.0030172413793103e-06,3.468259291318957e-16
103,3.005344827586207e-06,3.639712999065425e-16
104,3.008349529780564e-06,3.3052007784268244e-16
105,3.0112635467980295e-06,3.546095830307546e-16
106,3.011280172413793e-06,2.7032078195155075e-16
107,3.0113965517241377e-06,3.1242528814593237e-16
108,3.0123275862068965e-06,2.8961161790728464e-16
109,3.013258620689655e-06,2.2825471626921685e-16
110,3.0141896551724137e-06,2.324892296301443e-16
111,3.0143060344827586e-06,3.3650036135643334e-16
112,3.0143758620689656e-06,2.4825401909401446e-16
113,3.0150275862068965e-06,3.7335384921311627e-16
114,3.0151206896551725e-06,2.8098941253542e-16
115,3.0151206896551725e-06,2.6704408905848825e-16
116,3.016051724137931e-06,2.9161484889077956e-16
117,3.016583743842364e-06,3.118578236658357e-16
118,3.0193103448275862e-06,3.4737807304666585e-16
119,3.0193103448275862e-06,3.3060506116897744e-16
120,3.0202413793103446e-06,3.846062837702437e-16
121,3.0205738916256158e-06,3.6331021134454655e-16
122,3.0258275862068965e-06,3.846062837702437e-16
123,3.0258275862068965e-06,3.6551852174376317e-16
124,3.0262e-06,3.428399555562578e-16
125,3.031347290640394e-06,3.6331021134454655e-16
126,3.031413793103448e-06,3.846062837702437e-16
127,3.031506896551724e-06,3.482633322298005e-16
128,3.036068965517241e-06,3.3721482507468603e-16
129,3.0365344827586205e-06,3.4688723509139783e-16
130,3.037e-06,3.797428704049864e-16
131,3.037e-06,3.6089647644988266e-16
132,3.042543887147335e-06,3.503377202503191e-16
133,3.042586206896552e-06,3.749409557477848e-16
134,3.046310344827586e-06,3.391274866685079e-16
135,3.0481724137931033e-06,3.728263080291508e-16
136,3.048770935960591e-06,3.5097520373539953e-16
137,3.0514310344827586e-06,3.404487307795099e-16
138,3.053758620689655e-06,3.717734608219697e-16
139,3.0541077586206893e-06,3.495954527945547e-16
140,3.0581810344827586e-06,3.3882791974203036e-16
141,3.0593448275862067e-06,3.665536552197785e-16
142,3.059810344827586e-06,3.4934837995326334e-16
143,3.061051724137931e-06,3.1597945289540584e-16
144,3.0635344827586204e-06,3.335789904238373e-16
145,3.0649310344827586e-06,3.58353975726681e-16
146,3.067165517241379e-06,3.132214735612909e-16
147,3.068655172413793e-06,3.386483066193135e-16
148,3.07051724137931e-06,3.565848902741589e-16
149,3.07051724137931e-06,3.071688582234648e-16
150,3.0709827586206895e-06,3.2229680803603425e-16
151,3.075172413793103e-06,3.3602489338038484e-16
152,3.0765689655172414e-06,3.5671096337938704e-16
153,3.0776330049261084e-06,2.8840755195164226e-16
154,3.0782758620689656e-06,2.6014916393209385e-16
155,3.0784310344827586e-06,3.0847461602711447e-16
156,3.0784310344827586e-06,2.351340380241362e-16
157,3.0784310344827586e-06,2.25687287092948e-16
158,3.079051724137931e-06,2.7626187858734263e-16
159,3.0793620689655173e-06,2.50581633386806e-16
160,3.0802931034482757e-06,3.2769625581476834e-16
161,3.0816896551724135e-06,3.686327248403345e-16
162,3.0816896551724135e-06,3.503377202503191e-16
163,3.0826206896551723e-06,3.023213025020728e-16
164,3.0826206896551723e-06,2.857978464518337e-16
165,3.0827758620689653e-06,2.6817927869074356e-16
166,3.083551724137931e-06,3.1642655700554867e-16
167,3.0854137931034482e-06,3.391274866685079e-16
168,3.0865e-06,3.498427003754238e-16
169,3.087648275862069e-06,3.711431801716317e-16
170,3.0891379310344826e-06,3.992910486436584e-16
171,3.0905344827586203e-06,3.813571363148818e-16
