,m_a [eV],G_ap[GeV^-1]
0,0.0002,1.0
1,0.0002,3.132e-13
2,0.002,3.132e-12
3,0.002,1.76e-13
4,0.124,8.593e-11
5,0.124,6.076e-12
6,0.83,1.052e-10
7,0.83,1.0
