,m_a [eV],G_ap[GeV^-1]
85,1.7037085318383912e-05,8.35903106539198e-15
86,1.703834240289115e-05,8.177456985776246e-15
87,1.7039288476720777e-05,8.010458895593939e-15
88,1.7040807803377347e-05,7.847623707505983e-15
89,1.7041286710028293e-05,7.762173086562994e-15
90,1.7042827123705743e-05,8.0094684467711e-15
91,1.7043906517967757e-05,8.20643230713115e-15
92,1.7045999967151736e-05,8.369519241963173e-15
93,1.704805623325994e-05,8.346435914514531e-15
94,1.7048820898520272e-05,8.170774872947177e-15
95,1.704997912880512e-05,7.978743063616547e-15
96,1.7050876250445305e-05,7.826674488415212e-15
97,1.705112180540231e-05,7.6876860303406e-15
98,1.705211031052298e-05,7.928163332622751e-15
99,1.705238172088848e-05,8.142866661075415e-15
100,1.7053160811485033e-05,8.374192437031572e-15
101,1.7053754771642797e-05,8.56179957539327e-15
102,1.7054401699676103e-05,8.746173337517977e-15
103,1.7055184374159235e-05,9.004574403372579e-15
104,1.7055942910578984e-05,9.252234732756753e-15
105,1.7056445019755164e-05,9.42257272945726e-15
106,1.7057523661686692e-05,9.567779002812088e-15
107,1.7057749932222986e-05,9.029475172886755e-15
108,1.705788660876915e-05,9.899775001045e-15
109,1.7057930165031116e-05,9.744713954416794e-15
110,1.705918501056259e-05,9.423176807643867e-15
111,1.7059649614318084e-05,9.186529874764866e-15
112,1.7060286201653095e-05,8.997230787918117e-15
113,1.7060566396358708e-05,8.802251151490502e-15
114,1.7060940918174944e-05,8.614166294809366e-15
115,1.7061995257840542e-05,8.407146102757078e-15
116,1.7063086574246553e-05,8.201656411828381e-15
117,1.7064426671167427e-05,8.003319550492419e-15
118,1.7067082501009118e-05,7.917255195731514e-15
119,1.7069342950493676e-05,7.71670419500569e-15
120,1.7071493518253953e-05,7.585214219519671e-15
121,1.7073849511620504e-05,7.581965957498322e-15
122,1.7074909289127574e-05,7.810899110012467e-15
123,1.7075658318248556e-05,8.040274599799545e-15
124,1.7076433536089014e-05,8.24722367785505e-15
125,1.707690472897168e-05,8.410046374065624e-15
126,1.7078115527158892e-05,8.552837756192467e-15
127,1.7080726261124467e-05,8.528975785026067e-15
128,1.7083339903985826e-05,8.523656312405336e-15
129,1.7086049748186306e-05,8.500272794753324e-15
130,1.708766129722812e-05,8.495729380198061e-15
131,1.7088081508001855e-05,8.722825906063821e-15
132,1.7088637003207343e-05,8.958353967712602e-15
133,1.708934838406008e-05,9.137321351807516e-15
134,1.708959528813293e-05,9.343589176770612e-15
135,1.709047573700984e-05,9.56925211719715e-15
136,1.709121887083466e-05,9.725196052253321e-15
137,1.7093040136421148e-05,9.50263728714104e-15
138,1.709439680732183e-05,9.312591420462096e-15
139,1.7095922685919854e-05,9.191153875845625e-15
140,1.710125063328856e-05,9.401834679555899e-15
141,1.710220104572635e-05,9.568522267677126e-15
142,1.7103312209285882e-05,9.707758948589938e-15
143,1.7104011971870345e-05,1.0002421054183602e-14
144,1.7104102175343396e-05,9.870175488859357e-15
145,1.7104312523138246e-05,9.103110069583575e-15
146,1.710517836982005e-05,9.609101770592903e-15
147,1.710534853527628e-05,9.430956865254196e-15
148,1.7105862296732058e-05,9.242570539362357e-15
149,1.7107096145939515e-05,9.081136452096874e-15
150,1.7108704323778895e-05,9.232203725092679e-15
151,1.7109184082073398e-05,9.488015322493714e-15
152,1.710969513350688e-05,9.716004090329268e-15
153,1.7110206070662315e-05,9.943276547795549e-15
154,1.7111061992468744e-05,1.017972527645263e-14
155,1.7112488355664235e-05,1.0335041801363312e-14
156,1.7113946162637954e-05,1.0453534350741364e-14
157,1.7116306748056497e-05,1.3082124911437643e-14
158,1.7146660364272675e-05,1.3136979786781216e-14
159,1.715114889160716e-05,8.647275731784894e-15
160,1.7152985627944605e-05,8.827676483143192e-15
161,1.7154021950586014e-05,8.599943228071786e-15
162,1.715421888975649e-05,8.846389062221604e-15
163,1.715444244618913e-05,8.375450845264776e-15
164,1.7154592415721163e-05,8.194287749170513e-15
165,1.7154743283152155e-05,8.018871339918163e-15
166,1.715504756886343e-05,7.84744212863288e-15
167,1.7155711185259247e-05,7.631265196187463e-15
168,1.7156447393332e-05,7.461786516828106e-15
169,1.7156556279185313e-05,7.25092718457245e-15
170,1.71565634943876e-05,7.118053941335203e-15
171,1.715806034636127e-05,7.571225666449525e-15
172,1.71580969672814e-05,7.80577913818953e-15
173,1.715863276510687e-05,8.040634063806682e-15
174,1.7159178414219575e-05,8.26248326552769e-15
175,1.715962218445193e-05,8.44074489253123e-15
176,1.7160367905858276e-05,8.650093813604104e-15
177,1.7161117284162183e-05,8.88288737181731e-15
178,1.7161553635844547e-05,7.11036379919745e-15
