,m_a [eV],G_ap[GeV^-1]
0,1.0247536385593734e-13,2.243568300140012e-14
1,3.181668053098689e-09,4.195875014562032e-12
2,9.56160885033309e-09,8.737890819690696e-12
3,2.1427596089835463e-08,2.3147741121272876e-11
4,5.698390566665901e-08,7.821832156334119e-11
5,2.595131038736003e-07,5.486104671603302e-10
