,m_a [eV],G_ap[GeV^-1]
0,1.976284874568171e-05,1.0
1,1.976284874568171e-05,4.942697427968038e-14
2,1.976289010237435e-05,3.309010560505069e-14
3,1.976293145906699e-05,2.495849957005569e-14
4,1.9762972815759634e-05,2.3938028148164643e-14
5,1.9763014172452275e-05,2.2974122551377247e-14
6,1.9763055529144922e-05,2.2027301449618728e-14
7,1.9763096885837562e-05,2.109120735967726e-14
8,1.9763138242530206e-05,2.0179045334121807e-14
9,1.9763179599222847e-05,1.9291827964264403e-14
10,1.9763220955915487e-05,1.814183686208124e-14
11,1.9763262312608135e-05,1.6689068584083882e-14
12,1.9763303669300775e-05,1.595851945445485e-14
13,1.976334502599342e-05,1.5262454380922474e-14
14,1.976338638268606e-05,1.4603947223183327e-14
15,1.97634277393787e-05,1.3991070784393567e-14
16,1.9763469096071348e-05,1.3431721143440242e-14
17,1.9763510452763988e-05,1.2928778143879734e-14
18,1.9763551809456632e-05,1.2491081904282617e-14
19,1.9763593166149273e-05,1.2123350120900415e-14
20,1.9763634522841916e-05,1.1824246746579582e-14
21,1.976367587953456e-05,1.1594811421299043e-14
22,1.9763717236227198e-05,1.1430838669686e-14
23,1.976375859291984e-05,1.1324582771639413e-14
24,1.9763799949612482e-05,1.1261781286108892e-14
25,1.9763841306305126e-05,1.1231472402797517e-14
26,1.976388266299777e-05,1.1224210178110832e-14
27,1.9763924019690414e-05,1.122992747833371e-14
28,1.9763965376383054e-05,1.1250169932996731e-14
29,1.9764006733075695e-05,1.1291413502602952e-14
30,1.976404808976834e-05,1.1361342797033444e-14
31,1.9764089446460983e-05,1.1473587540074857e-14
32,1.9764130803153627e-05,1.1642444881079961e-14
33,1.9764172159846267e-05,1.187244432343757e-14
34,1.976421351653891e-05,1.216644362652396e-14
35,1.976425487323155e-05,1.2526000699556926e-14
36,1.9764296229924196e-05,1.2951152008551428e-14
37,1.976433758661684e-05,1.3433057333700137e-14
38,1.976437894330948e-05,1.3967777187093818e-14
39,1.9764420300002124e-05,1.4556336338415317e-14
40,1.9764461656694764e-05,1.5184991712001284e-14
41,1.9764503013387412e-05,1.5849977577963345e-14
42,1.9764544370080052e-05,1.662448275409642e-14
43,1.9764585726772693e-05,1.7572604622932078e-14
44,1.9764627083465337e-05,1.8424485408158638e-14
45,1.9764668440157977e-05,1.9301903866369788e-14
46,1.9764709796850625e-05,2.0228222008632796e-14
47,1.9764751153543265e-05,2.124685527192559e-14
48,1.976479251023591e-05,2.1908337387386734e-14
49,1.9764833866928546e-05,2.0747753878916935e-14
50,1.9764875223621187e-05,2.080226798361651e-14
51,1.9764916580313834e-05,2.0669999904421854e-14
52,1.9764957937006475e-05,2.035736556746262e-14
53,1.976499929369912e-05,2.0066504594442606e-14
54,1.976504065039176e-05,2.010695992823723e-14
55,1.9765082007084406e-05,1.9391012086248085e-14
56,1.9765123363777047e-05,1.8368249081494927e-14
57,1.9765164720469687e-05,1.7386473724955352e-14
58,1.976520607716233e-05,1.6471561051608045e-14
59,1.9765247433854972e-05,1.562619225856958e-14
60,1.976528879054762e-05,1.4872843500842576e-14
61,1.976533014724026e-05,1.42290227113845e-14
62,1.9765371503932904e-05,1.3700910359448008e-14
63,1.9765412860625544e-05,1.3308058941162292e-14
64,1.9765454217318185e-05,1.3060481244519403e-14
65,1.9765495574010832e-05,1.2968060199804488e-14
66,1.9765536930703473e-05,1.3030484960939104e-14
67,1.9765578287396116e-05,1.3254481454046282e-14
68,1.9765619644088757e-05,1.3627164160251626e-14
69,1.97656610007814e-05,1.413605366672921e-14
70,1.9765702357474045e-05,1.4769247558829532e-14
71,1.9765743714166685e-05,1.5510012785684272e-14
72,1.976578507085933e-05,1.6344310830851195e-14
73,1.976582642755197e-05,1.725761950518763e-14
74,1.9765867784244614e-05,1.8245215336409516e-14
75,1.9765909140937258e-05,1.927891991125421e-14
76,1.9765950497629895e-05,2.0356930037113493e-14
77,1.976599185432254e-05,2.147647363941297e-14
78,1.976603321101518e-05,2.2636189323330665e-14
79,1.9766074567707823e-05,2.3365082359370468e-14
80,1.9766115924400467e-05,2.226824898336503e-14
81,1.976615728109311e-05,2.2405092316494273e-14
82,1.976619863778575e-05,2.2410078579777318e-14
83,1.9766239994478392e-05,2.2438250272451368e-14
84,1.9766281351171036e-05,2.320237467277963e-14
85,1.976632270786368e-05,2.2093462491591275e-14
86,1.9766364064556324e-05,2.0482379835462234e-14
