,m_a [eV],G_ap[GeV^-1]
0,3.1428965517241377e-06,3.732951966831216e-16
1,3.145465517241379e-06,3.672670094566324e-16
2,3.1487241379310343e-06,3.329506849489599e-16
3,3.1487241379310343e-06,3.1642655700554867e-16
4,3.1487241379310343e-06,2.965002809175006e-16
5,3.1487241379310343e-06,2.8701275726808332e-16
6,3.1491896551724137e-06,3.571736129074003e-16
7,3.1528275862068963e-06,3.6220293491788783e-16
8,3.1587327586206896e-06,3.1292266653428247e-16
9,3.1589655172413793e-06,3.3154132115526487e-16
10,3.1594310344827583e-06,3.54323178607784e-16
11,3.1594310344827583e-06,3.686327248403345e-16
12,3.161293103448276e-06,3.0157414471231587e-16
13,3.1622241379310342e-06,3.1642655700554867e-16
14,3.1628448275862066e-06,3.29205626284812e-16
15,3.1649241379310342e-06,3.4782042099738536e-16
16,3.1658152709359603e-06,3.7132315124375583e-16
17,3.1696724137931033e-06,3.45418878569746e-16
18,3.171002463054187e-06,3.7585090106235614e-16
19,3.171162068965517e-06,3.5997910476480422e-16
20,3.1760566502463054e-06,3.4091324210094294e-16
21,3.176655172413793e-06,3.7813543760290444e-16
22,3.176655172413793e-06,3.593688195019504e-16
23,3.1800689655172413e-06,3.1980006526030066e-16
24,3.181310344827586e-06,3.0978592453486754e-16
25,3.1816827586206895e-06,3.4649506412575615e-16
26,3.1822413793103445e-06,3.75471489112659e-16
27,3.1822413793103445e-06,3.5784762905037764e-16
28,3.1871081504702194e-06,3.471102572174299e-16
29,3.187362068965517e-06,3.241248555615408e-16
30,3.1878275862068964e-06,3.749409557477848e-16
31,3.1923275862068965e-06,3.5683708105865146e-16
32,3.1935689655172413e-06,3.717734608219697e-16
33,3.198534482758621e-06,3.68046797484527e-16
34,3.2012344827586204e-06,3.5437328267826884e-16
35,3.206293103448276e-06,3.636283632224689e-16
36,3.2069137931034482e-06,3.329506849489599e-16
37,3.2069137931034482e-06,3.1687429375836456e-16
38,3.20821724137931e-06,3.539226009876037e-16
39,3.2123137931034482e-06,3.6707232073532037e-16
40,3.2161310344827585e-06,3.5512569450977817e-16
41,3.218365517241379e-06,3.3154132115526487e-16
42,3.218644827586207e-06,3.196644369237144e-16
43,3.2239827586206895e-06,3.2627068652248187e-16
44,3.225348275862069e-06,2.7814327179852365e-16
45,3.226465517241379e-06,3.1143290180337866e-16
46,3.2270862068965515e-06,2.9712981573378835e-16
47,3.230096551724138e-06,3.3721482507468603e-16
48,3.230189655172414e-06,3.0586862762806248e-16
49,3.2357758620689653e-06,3.4080996262186044e-16
50,3.238103448275862e-06,3.786704910906999e-16
51,3.2383029556650244e-06,3.5871609051982685e-16
52,3.2385689655172413e-06,3.393673308942115e-16
53,3.2432241379310344e-06,3.6967667761190956e-16
54,3.2438448275862068e-06,3.835201703629796e-16
55,3.247413793103448e-06,3.717734608219697e-16
56,3.248133228840125e-06,3.4697642674135535e-16
57,3.248344827586207e-06,3.2389578379199656e-16
58,3.2492758620689653e-06,3.813571363148818e-16
59,3.2525344827586206e-06,3.928507802891461e-16
60,3.2550736677115986e-06,4.180145945813664e-16
61,3.2604482758620687e-06,3.9619785312865755e-16
62,3.260820689655172e-06,4.235183878030318e-16
63,3.2613793103448275e-06,3.773342745736899e-16
64,3.2626827586206893e-06,3.5227499965052514e-16
65,3.266246081504702e-06,4.1480301227392864e-16
66,3.2671206896551724e-06,3.797428704049864e-16
67,3.2688275862068965e-06,4.43334688695387e-16
68,3.2692931034482755e-06,4.081387784020947e-16
69,3.2720862068965515e-06,4.35875760715659e-16
70,3.274413793103448e-06,4.714594260342789e-16
71,3.2795344827586205e-06,4.714594260342789e-16
72,3.28e-06,4.964303804717844e-16
73,3.2841896551724137e-06,5.161139921293831e-16
74,3.285469827586207e-06,4.900663064055565e-16
75,3.2896827586206896e-06,5.239819429873721e-16
76,3.2935e-06,5.088676042308745e-16
77,3.30001724137931e-06,5.311993973993045e-16
78,3.3021332288401253e-06,5.014650511368152e-16
79,3.307e-06,4.836128329428769e-16
80,3.307310344827586e-06,4.127817843114382e-16
81,3.308413793103448e-06,4.340648165032745e-16
