,m_a [eV],G_ap[GeV^-1]
0,1.2986429080541696e-05,4.986788766928012e-05
1,1.2986429080541696e-05,6.05720080983806e-14
2,1.2992091436717237e-05,6.006841843182406e-14
3,1.2996325221464209e-05,6.015742059045475e-14
4,1.3000559006211179e-05,5.993078598202067e-14
5,1.300479279095815e-05,5.984714677612602e-14
6,1.3009026575705123e-05,6.027939017120265e-14
7,1.3013260360452093e-05,6.019578454845488e-14
8,1.3017494145199064e-05,6.046613616997411e-14
9,1.3021599633438551e-05,6.05442288009668e-14
10,1.3027390286121576e-05,6.690828939148933e-14
11,1.3030195499439976e-05,6.114528105442959e-14
12,1.3033650850218918e-05,6.961714925392877e-14
13,1.3038663068933918e-05,6.117024082667683e-14
14,1.3042896853680888e-05,6.139702065499948e-14
15,1.3047130638427858e-05,6.075164340094538e-14
16,1.305136442317483e-05,6.07802309053536e-14
17,1.30555982079218e-05,6.465188648479021e-14
18,1.3059831992668771e-05,6.061839808864558e-14
19,1.3064065777415741e-05,6.099122573337235e-14
20,1.3068459932797068e-05,6.110147449164986e-14
21,1.3072326098705286e-05,6.03915223305406e-14
22,1.307670298340291e-05,6.093626578316241e-14
23,1.3081000916403625e-05,6.076112451662044e-14
24,1.3085234701150597e-05,6.116631264961743e-14
25,1.3089468485897567e-05,6.062246538203933e-14
26,1.3093702270644538e-05,6.068164003076072e-14
27,1.3097936055391508e-05,6.075073504755008e-14
28,1.3102246818042969e-05,6.072321861024166e-14
29,1.310640362488545e-05,5.964642323183604e-14
30,1.3110548588973393e-05,6.017840609706324e-14
31,1.3114871194379392e-05,6.035371988900275e-14
32,1.3118951023317382e-05,5.95741915890529e-14
33,1.3123723653395785e-05,6.002267345964347e-14
34,1.3127957438142755e-05,5.958087519081211e-14
35,1.3132095000509113e-05,5.999399670334349e-14
36,1.3136425007636697e-05,5.967884816634698e-14
37,1.3140658792383667e-05,5.972786343966893e-14
38,1.3144892577130639e-05,5.937472261571133e-14
39,1.3149286732511963e-05,5.92666760028477e-14
40,1.315336014662458e-05,5.957692487767511e-14
