,m_a [eV],G_ap[GeV^-1]
58,3.638011907395119e-06,6.27413165337254e-16
59,3.647727291159773e-06,6.627596225685971e-16
60,3.6510682759209458e-06,6.385627340002934e-16
61,3.660315896188159e-06,6.479855803631236e-16
62,3.6605837388483376e-06,5.885856426093115e-16
63,3.661642355076662e-06,6.154076516038521e-16
64,3.673922303325223e-06,6.251198358334949e-16
65,3.682636117869694e-06,6.088818830480938e-16
66,3.685272529936549e-06,6.417847715391693e-16
67,3.6869662408759125e-06,6.244680920939393e-16
68,3.6980281427412815e-06,6.438196174059448e-16
69,3.6994696232396963e-06,6.199520057172983e-16
70,3.7080990267639905e-06,6.505358677517205e-16
71,3.714717716499955e-06,6.261685071063302e-16
72,3.7178127872397947e-06,6.525573904325094e-16
73,3.719619412241782e-06,6.071312882767211e-16
74,3.7278122465531225e-06,6.006325285118334e-16
75,3.7279461678832116e-06,6.296253404379248e-16
76,3.736870198333702e-06,6.255851315726952e-16
77,3.7418070255474453e-06,5.984676464465333e-16
78,3.7445970532576373e-06,5.698797712760898e-16
79,3.753346580156799e-06,5.881528716383316e-16
80,3.7655653072258914e-06,5.939229302108424e-16
81,3.7690600162206003e-06,5.705661007006395e-16
82,3.769442648592284e-06,6.240745105406833e-16
83,3.775666801838335e-06,5.705661007006395e-16
84,3.77763098134631e-06,5.958322732652678e-16
85,3.7786487834549877e-06,6.585892625996266e-16
86,3.780886299831555e-06,6.230627975160304e-16
87,3.7899517437145173e-06,6.709643430065964e-16
88,3.7903981481481484e-06,6.464770064940165e-16
89,3.7905945660989455e-06,6.086864850640416e-16
90,3.791773073803731e-06,6.26023373343801e-16
91,3.8015582589889158e-06,6.697092773179692e-16
92,3.802607309407948e-06,6.415462612786973e-16
93,3.8067722627737228e-06,6.265259028092226e-16
94,3.8141171037217266e-06,6.371499839540047e-16
95,3.814164720194647e-06,6.615552924629785e-16
96,3.818021654501217e-06,6.055362381761447e-16
97,3.8231642335766425e-06,5.863465470915995e-16
98,3.823699918896999e-06,6.355897263932634e-16
99,3.8253069748580695e-06,6.652085750158641e-16
100,3.826378345498784e-06,6.141156984984137e-16
101,3.833036148766076e-06,6.86052555178155e-16
102,3.837306326034063e-06,6.377865313873928e-16
103,3.838788388753717e-06,6.603708135174811e-16
104,3.844591646390917e-06,6.906290037157208e-16
105,3.8490031725585615e-06,6.660419769280056e-16
106,3.853028690186537e-06,6.465202362801427e-16
107,3.8603050824547175e-06,6.808167115070271e-16
108,3.865893015600401e-06,6.521673595077479e-16
109,3.866447607461477e-06,6.265259028092226e-16
110,3.868697485806975e-06,6.81818988713347e-16
111,3.876411354420113e-06,6.233166711490217e-16
112,3.8770006082725066e-06,6.152665792882385e-16
113,3.878804082184374e-06,6.497707225314253e-16
114,3.88909473454364e-06,6.386374186319009e-16
115,3.890534540336816e-06,6.664193350097187e-16
116,3.890660583941606e-06,6.317761828646144e-16
117,3.901629378596532e-06,6.796341014407214e-16
118,3.901951182232204e-06,6.456130175350251e-16
119,3.905659772911598e-06,6.389134126086323e-16
120,3.9113737496620705e-06,6.971246554704895e-16
121,3.913159367396593e-06,6.697907037696705e-16
122,3.914689896883327e-06,6.533557741362169e-16
123,3.9245323788134004e-06,6.902880613606256e-16
124,3.924623033252231e-06,6.660294020059646e-16
125,3.929497769667477e-06,6.224669856284952e-16
126,3.931678774186073e-06,6.438392980028217e-16
127,3.936976760870922e-06,6.942190812658975e-16
128,3.937158069748581e-06,6.017903325674808e-16
129,3.937800892133009e-06,6.709643430065964e-16
130,3.94101500405515e-06,4.934357629493855e-16
131,3.941372127602054e-06,5.463713361558673e-16
132,3.9418185320356855e-06,5.152864006247202e-16
133,3.942086374695864e-06,6.246184341587744e-16
134,3.943514868883482e-06,4.731440349132984e-16
135,3.944994380720658e-06,4.504566070754246e-16
136,3.945695202117215e-06,6.526308849645577e-16
137,3.9463718572587185e-06,4.2902094735870184e-16
138,3.949432916232186e-06,6.841677344199187e-16
139,3.953004151701232e-06,4.1029500494527484e-16
140,3.9536928899702626e-06,3.959407871283935e-16
141,3.96484024639864e-06,4.182090565188928e-16
142,3.965962634688912e-06,4.0065863620006455e-16
143,3.9754519175066615e-06,3.919368787845521e-16
144,3.9766380778588805e-06,3.777338735820471e-16
145,3.97705201651552e-06,4.0691131748764614e-16
146,3.977155907001892e-06,4.236387767603976e-16
147,3.988544901570449e-06,4.1367521529544796e-16
148,3.988814617256223e-06,4.292151841946766e-16
149,3.988934490894344e-06,3.9787097447205934e-16
150,3.995654906731549e-06,3.963646233322412e-16
151,4.000105215546822e-06,4.287915080566812e-16
152,4.001011759935117e-06,4.1232553124267844e-16
153,4.011230987585002e-06,4.2652140359838e-16
154,4.018019768856448e-06,3.99237409097623e-16
155,4.018086729521492e-06,4.159977286864671e-16
156,4.028197789943228e-06,4.2196509227908165e-16
157,4.035831305758313e-06,3.8974158937776477e-16
158,4.036682100090645e-06,4.077502817415583e-16
159,4.038688294133549e-06,3.794553380787817e-16
160,4.044295133819951e-06,3.919368787845521e-16
161,4.048546783625731e-06,4.0784348389242036e-16
162,4.058222952149229e-06,3.9585607428855603e-16
163,4.060034542505345e-06,4.1262039784810545e-16
164,4.064008353609083e-06,4.334500668231718e-16
165,4.070524807976719e-06,4.500679869443956e-16
