,m_a [eV],G_ap[GeV^-1]
177,4.78331e-10,4.95031e-12
178,4.72448e-10,4.9857e-12
179,4.60294e-10,5.06375e-12
180,4.47291e-10,5.16691e-12
181,4.42938e-10,5.20365e-12
182,4.27911e-10,5.35471e-12
183,4.26236e-10,5.3725e-12
184,4.10986e-10,5.54934e-12
185,4.10164e-10,5.55941e-12
186,3.95509e-10,5.75104e-12
187,3.94698e-10,5.76308e-12
188,3.8229e-10,5.96007e-12
189,3.79815e-10,6.00594e-12
190,3.71199e-10,6.1767e-12
191,3.65494e-10,6.30862e-12
192,3.61752e-10,6.4012e-12
193,3.53645e-10,6.63386e-12
194,3.51712e-10,6.69775e-12
195,3.467e-10,6.87498e-12
196,3.40569e-10,7.12486e-12
197,3.3845e-10,7.22352e-12
198,3.35237e-10,7.38383e-12
199,3.30517e-10,7.6522e-12
200,3.26191e-10,7.93033e-12
201,3.25688e-10,7.96685e-12
202,3.22468e-10,8.21857e-12
203,3.19087e-10,8.51729e-12
204,3.16098e-10,8.82687e-12
205,3.13524e-10,9.14769e-12
206,3.13408e-10,9.16589e-12
207,3.11587e-10,9.48018e-12
208,3.10079e-10,9.82475e-12
209,3.08995e-10,1.01818e-11
210,3.08342e-10,1.05519e-11
211,3.0813e-10,1.09355e-11
212,3.08367e-10,1.13329e-11
213,3.09066e-10,1.17448e-11
214,3.1024e-10,1.21717e-11
215,3.11742e-10,1.26141e-11
216,3.13222e-10,1.30726e-11
217,3.13408e-10,1.31342e-11
218,3.14879e-10,1.35477e-11
219,3.16522e-10,1.40402e-11
220,3.18111e-10,1.45505e-11
221,3.19636e-10,1.50793e-11
222,3.21087e-10,1.56274e-11
223,3.22455e-10,1.61954e-11
224,3.23732e-10,1.67841e-11
225,3.24911e-10,1.73941e-11
226,3.25688e-10,1.78513e-11
227,3.26058e-10,1.80263e-11
228,3.27645e-10,1.86815e-11
229,3.30076e-10,1.93605e-11
230,3.33356e-10,2.00642e-11
231,3.3748e-10,2.07935e-11
232,3.3845e-10,2.0941e-11
233,3.43533e-10,2.15493e-11
234,3.50725e-10,2.23325e-11
235,3.51712e-10,2.24318e-11
236,3.60564e-10,2.31442e-11
237,3.65494e-10,2.35358e-11
238,3.72377e-10,2.39854e-11
239,3.79815e-10,2.44969e-11
240,3.85787e-10,2.48572e-11
241,3.94698e-10,2.54748e-11
242,3.98943e-10,2.57607e-11
243,4.09576e-10,2.6697e-11
244,4.10164e-10,2.67616e-11
245,4.17736e-10,2.76673e-11
246,4.24082e-10,2.8673e-11
247,4.26236e-10,2.90376e-11
248,4.30102e-10,2.97151e-11
249,4.36347e-10,3.07952e-11
250,4.42938e-10,3.18597e-11
251,4.43316e-10,3.19145e-11
252,4.52814e-10,3.30744e-11
253,4.60294e-10,3.38289e-11
254,4.65774e-10,3.42766e-11
255,4.78331e-10,3.51037e-11
256,4.86685e-10,3.55224e-11
257,4.97074e-10,3.59488e-11
258,5.16551e-10,3.65318e-11
259,5.29823e-10,3.68135e-11
260,5.36792e-10,3.69402e-11
261,5.57826e-10,3.72078e-11
262,5.79684e-10,3.73838e-11
263,6.02398e-10,3.74797e-11
264,6.26003e-10,3.75004e-11
265,6.50533e-10,3.74458e-11
266,6.76023e-10,3.73479e-11
267,7.02513e-10,3.72243e-11
268,7.3004e-10,3.70692e-11
269,7.58646e-10,3.68742e-11
270,7.66309e-10,3.68135e-11
271,7.88374e-10,3.66306e-11
272,8.19265e-10,3.63295e-11
273,8.51368e-10,3.59506e-11
274,8.80941e-10,3.55224e-11
275,8.84728e-10,3.54681e-11
276,9.19396e-10,3.49025e-11
277,9.5088e-10,3.42766e-11
278,9.55422e-10,3.41925e-11
279,9.92859e-10,3.34631e-11
280,1.01511e-09,3.30744e-11
281,1.03176e-09,3.28249e-11
282,1.07219e-09,3.23383e-11
283,1.11421e-09,3.19552e-11
284,1.12089e-09,3.19145e-11
285,1.15787e-09,3.17301e-11
286,1.20324e-09,3.16117e-11
287,1.25038e-09,3.15935e-11
288,1.29938e-09,3.16757e-11
289,1.35029e-09,3.18584e-11
290,1.36079e-09,3.19145e-11
291,1.4032e-09,3.21727e-11
292,1.45819e-09,3.25862e-11
293,1.51424e-09,3.30744e-11
294,1.51533e-09,3.30844e-11
295,1.5747e-09,3.37127e-11
296,1.62195e-09,3.42766e-11
297,1.63641e-09,3.44497e-11
298,1.70053e-09,3.53143e-11
299,1.71422e-09,3.55224e-11
300,1.76716e-09,3.62985e-11
301,1.79865e-09,3.68135e-11
302,1.83641e-09,3.73955e-11
303,1.88059e-09,3.81516e-11
304,1.90837e-09,3.8595e-11
305,1.96181e-09,3.95383e-11
306,1.98315e-09,3.99336e-11
307,2.03381e-09,4.09753e-11
308,2.06085e-09,4.15952e-11
309,2.09516e-09,4.24647e-11
310,2.14161e-09,4.3774e-11
311,2.14983e-09,4.40081e-11
312,2.20062e-09,4.56077e-11
313,2.22552e-09,4.64625e-11
314,2.2545e-09,4.72653e-11
315,2.31128e-09,4.89833e-11
316,2.31273e-09,4.90306e-11
317,2.37791e-09,5.07636e-11
318,2.40335e-09,5.15019e-11
319,2.44912e-09,5.26087e-11
320,2.49753e-09,5.39141e-11
321,2.52316e-09,5.45209e-11
322,2.59539e-09,5.64943e-11
323,2.59571e-09,5.65025e-11
324,2.664e-09,5.85562e-11
325,2.69709e-09,5.97602e-11
326,2.72106e-09,6.06845e-11
327,2.76766e-09,6.28902e-11
328,2.80277e-09,6.49901e-11
329,2.80549e-09,6.5176e-11
330,2.83498e-09,6.7545e-11
331,2.85901e-09,7e-11
332,3.33555e-08,7e-11
