,m_a [eV],G_ap[GeV^-1]
0,2.1807877893304027e-07,1.0764318316187749e-06
1,2.1807877893304027e-07,5.634323137373189e-17
2,4.1759278297644725e-07,5.634323137373189e-17
3,4.1759278297644725e-07,1.0235310218990268e-06
